993992,0.3407229185,0.3626735806,0.3344977200,0.3727238774,
1003190,0.3406603932,0.3626860976,0.3344977200,0.3727613986,
1012392,0.3406979144,0.3626735806,0.3344727159,0.3726488948,
1021593,0.3406854272,0.3626860976,0.3344977200,0.3727489114,
1030794,0.3406729102,0.3626735806,0.3344477117,0.3727363944,
1039994,0.3407104313,0.3626860976,0.3344977200,0.3727363944,
1049196,0.3405728936,0.3626735806,0.3344852328,0.3727489114,
1058397,0.3406979144,0.3626860976,0.3344852328,0.3727238774,
1067599,0.3407104313,0.3626860976,0.3345102370,0.3727489114,
1076799,0.3406854272,0.3626610637,0.3344852328,0.3727489114,
1086000,0.3406979144,0.3626985848,0.3345102370,0.3727363944,
1095202,0.3406854272,0.3626985848,0.3344977200,0.3726738989,
1104403,0.3406854272,0.3626860976,0.3343852162,0.3727489114,
1113601,0.3406854272,0.3626985848,0.3344727159,0.3727489114,
1122805,0.3406729102,0.3626735806,0.3345227242,0.3727489114,
1132007,0.3407104313,0.3627360761,0.3344977200,0.3727238774,
1141207,0.3406979144,0.3626985848,0.3345227242,0.3727613986,
1150408,0.3407104313,0.3626985848,0.3344601989,0.3727613986,
1159606,0.3407229185,0.3627360761,0.3344977200,0.3727363944,
1168811,0.3406854272,0.3626985848,0.3345227242,0.3727489114,
1178012,0.3407104313,0.3626860976,0.3345102370,0.3727113903,
1187213,0.3406979144,0.3626735806,0.3344477117,0.3727489114,
1196414,0.3407229185,0.3626610637,0.3344727159,0.3727363944,
1205615,0.3407229185,0.3626610637,0.3344852328,0.3727864027,
1214817,0.3406854272,0.3626860976,0.3344977200,0.3727613986,
1224018,0.3406979144,0.3626985848,0.3344977200,0.3727363944,
1233219,0.3406854272,0.3626235723,0.3344852328,0.3727113903,
1242420,0.3406854272,0.3626860976,0.3345102370,0.3727363944,
1251621,0.3406979144,0.3627110720,0.3345102370,0.3727238774,
1260822,0.3406479061,0.3626735806,0.3344727159,0.3727363944,
1270024,0.3406729102,0.3626610637,0.3344601989,0.3727238774,
1279224,0.3406854272,0.3626735806,0.3345102370,0.3727489114,
1288426,0.3406979144,0.3626360595,0.3344977200,0.3727363944,
1297627,0.3407104313,0.3626735806,0.3344977200,0.3727113903,
1306828,0.3406979144,0.3626610637,0.3344977200,0.3727489114,
1316029,0.3406979144,0.3626860976,0.3344601989,0.3727238774,
1325230,0.3406854272,0.3626985848,0.3344977200,0.3727489114,
1334431,0.3406979144,0.3626485765,0.3344852328,0.3727238774,
1343632,0.3406854272,0.3627110720,0.3344852328,0.3727238774,
1352830,0.3407229185,0.3627235591,0.3345227242,0.3727613986,
1362034,0.3406229317,0.3626735806,0.3344477117,0.3727489114,
1371236,0.3406979144,0.3626860976,0.3344977200,0.3727613986,
1380436,0.3406603932,0.3626860976,0.3344977200,0.3727613986,
1389637,0.3406854272,0.3626985848,0.3345102370,0.3727238774,
1398839,0.3406979144,0.3626985848,0.3344977200,0.3727363944,
1408040,0.3406979144,0.3626735806,0.3345102370,0.3727489114,
1417241,0.3407229185,0.3626735806,0.3345102370,0.3727489114,
1426448,0.3406729102,0.3626985848,0.3344977200,0.3727489114,
1435644,0.3402103782,0.3626735806,0.3340602219,0.3726863861,
1444841,0.3406979144,0.3626860976,0.3345102370,0.3727363944,
1454046,0.3407229185,0.3626610637,0.3345102370,0.3727238774,
1463247,0.3406854272,0.3626735806,0.3345102370,0.3727238774,
1472449,0.3406603932,0.3626735806,0.3345352113,0.3727363944,
1481649,0.3406729102,0.3626860976,0.3344601989,0.3727613986,
1490851,0.3406729102,0.3626735806,0.3345102370,0.3727613986,
1500051,0.3406854272,0.3626485765,0.3345227242,0.3727489114,
1509253,0.3406603932,0.3626860976,0.3344977200,0.3727238774,
1518455,0.3406854272,0.3626860976,0.3345227242,0.3727489114,
1527663,0.3407104313,0.3627110720,0.3344477117,0.3727613986,
1536857,0.3406854272,0.3626860976,0.3345102370,0.3727363944,
1546056,0.3406729102,0.3626860976,0.3345102370,0.3727613986,
1555259,0.3406854272,0.3626985848,0.3344977200,0.3726989031,
1564460,0.3406854272,0.3626985848,0.3345102370,0.3727489114,
1573661,0.3407104313,0.3626985848,0.3344727159,0.3727363944,
1582864,0.3406854272,0.3627110720,0.3345102370,0.3727363944,
1592064,0.3406729102,0.3626735806,0.3345102370,0.3727489114,
1601265,0.3406854272,0.3626985848,0.3344852328,0.3727363944,
1610466,0.3407104313,0.3627110720,0.3344977200,0.3727738857,
1619667,0.3407104313,0.3626610637,0.3345102370,0.3727613986,
1628869,0.3407104313,0.3626985848,0.3345227242,0.3727113903,
1638070,0.3406729102,0.3626860976,0.3344977200,0.3727489114,
1647270,0.3406854272,0.3626985848,0.3344977200,0.3727238774,
1656472,0.3407104313,0.3626860976,0.3345227242,0.3727864027,
1665676,0.3407104313,0.3626735806,0.3345102370,0.3727613986,
1674875,0.3406979144,0.3627235591,0.3345227242,0.3727613986,
1684075,0.3406854272,0.3627110720,0.3345352113,0.3727613986,
1693279,0.3407104313,0.3627235591,0.3344727159,0.3727363944,
1702478,0.3406979144,0.3626860976,0.3345102370,0.3727613986,
1711679,0.3407104313,0.3626735806,0.3345227242,0.3727738857,
1720880,0.3407104313,0.3627110720,0.3344727159,0.3727489114,
1730083,0.3406603932,0.3627110720,0.3345476985,0.3727238774,
1739282,0.3406979144,0.3626860976,0.3344477117,0.3727489114,
1748483,0.3406979144,0.3626985848,0.3344977200,0.3727363944,
1757685,0.3406979144,0.3626735806,0.3345102370,0.3727738857,
1766886,0.3406729102,0.3626985848,0.3345227242,0.3727238774,
1776087,0.3407104313,0.3626985848,0.3345352113,0.3727613986,
1785288,0.3407104313,0.3626860976,0.3344852328,0.3727613986,
1794488,0.3407354057,0.3627110720,0.3345227242,0.3727489114,
1803690,0.3406479061,0.3626735806,0.3344977200,0.3727489114,
1812891,0.3407104313,0.3627110720,0.3345227242,0.3726989031,
1822093,0.3407229185,0.3626860976,0.3345227242,0.3727489114,
1831294,0.3406979144,0.3626860976,0.3344601989,0.3727613986,
1840494,0.3407104313,0.3626860976,0.3345227242,0.3727613986,
1849696,0.3406854272,0.3626860976,0.3345102370,0.3727489114,
1858897,0.3407354057,0.3626985848,0.3344977200,0.3727113903,
1868098,0.3406979144,0.3627235591,0.3345227242,0.3727613986,
1877300,0.3407354057,0.3626985848,0.3345227242,0.3727613986,
1886501,0.3406854272,0.3627110720,0.3344977200,0.3727738857,
1895701,0.3406603932,0.3627360761,0.3345227242,0.3727489114,
1904903,0.3407104313,0.3626985848,0.3344727159,0.3727363944,
1914104,0.3406979144,0.3627110720,0.3345227242,0.3727738857,
1923305,0.3406979144,0.3626610637,0.3345102370,0.3727613986,
1932507,0.3407229185,0.3627360761,0.3344977200,0.3727238774,
1941708,0.3406979144,0.3627235591,0.3345102370,0.3727613986,
1950905,0.3407104313,0.3625985980,0.3345102370,0.3727864027,
1960106,0.3407229185,0.3627235591,0.3345476985,0.3727489114,
1969310,0.3407104313,0.3626610637,0.3344977200,0.3727363944,
1978510,0.3407104313,0.3627235591,0.3345227242,0.3727363944,
1987712,0.3407229185,0.3627360761,0.3345227242,0.3727864027,
1996914,0.3407354057,0.3627235591,0.3344977200,0.3727738857,
2006116,0.3406979144,0.3626735806,0.3345227242,0.3727613986,
2015316,0.3406729102,0.3627235591,0.3344852328,0.3727738857,
2024517,0.3407354057,0.3626985848,0.3345227242,0.3727238774,
